content_id,text,clean_text,publish_time,sentiment_score,sentiment_label,emotion_keywords,confidence,user_id,user_followers,user_region,repost_count,comment_count,quote_count
ed79939c87efc814,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/12 21:40,-0.118,负面,"['反对', '失望']",0.622,user_611289,324961,北京市,9598,3443,1063
b992dea13a2a8475,<br>对这个政策表示强烈抗议，这完全不合理！[广告],对这个政策表示强烈抗议，这完全不合理！,2025/5/23 20:02,0.055,中性,"['说明', '思考']",0.734,user_521262,678612,重庆市,8633,1065,1238
06475c65b7e70482,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/5/15 16:43,-0.703,负面,"['抗议', '担心', '反对']",0.642,user_803150,746601,武汉市,542,1727,1418
3c276efc7a9c1846,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/22 17:08,0.074,中性,"['说明', '讨论', '分析']",0.863,user_641579,212780,深圳市,901,48,1308
065408d10d39f584,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/9 2:13,0.024,中性,['观察'],0.886,user_515641,797383,佛山市,1833,3923,914
01f32dc653e130ec,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/13 16:38,0.571,正面,"['支持', '期待']",0.633,user_589754,210680,海口市,1189,2228,1091
333b392bbca8199c,<p>交通堵塞太严重了，上班迟到了半小时，真是烦人。<span>,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/15 22:23,-0.092,中性,"['建议', '提醒', '思考']",0.93,user_951167,554940,长春市,4921,624,595
56c1f35feec759cd,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/20 3:02,0.411,正面,['点赞'],0.697,user_989862,44451,青岛市,8214,3368,1607
fa5d768f8b8131f5,</span>教育改革政策需要更多时间来观察效果。</p>,教育改革政策需要更多时间来观察效果。,2025/5/14 22:04,0.508,正面,['满意'],0.72,user_785554,709525,昆明市,7156,1421,741
00b7d07da4c7c165,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/6/3 18:47,0.509,正面,['感谢'],0.945,user_305537,296234,无锡市,6581,4615,1188
1c42705f980c5f93,</span>食品安全问题不容忽视，监管要更加严格。【推广】,食品安全问题不容忽视，监管要更加严格。,2025/5/28 8:13,0.846,正面,"['喜欢', '点赞', '满意']",0.924,user_707372,725513,天津市,3550,2835,493
549aef0c3b26ad0a,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/24 5:10,-0.243,负面,"['抗议', '不满']",0.762,user_229804,543678,东莞市,1849,335,1785
ddaba86b8dae94f7,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/26 22:08,0.86,正面,"['满意', '开心', '赞美']",0.835,user_275272,303949,宁波市,983,2103,111
b66f7858f4ea645c,[广告]这家餐厅的服务态度很好，菜品也很美味，值得推荐。【推广】,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/15 8:52,0.485,正面,['期待'],0.712,user_980403,634537,拉萨市,4839,3916,745
6c0aa5400f455925,<p>环保意识需要进一步提高，保护我们的地球家园。<br>,环保意识需要进一步提高，保护我们的地球家园。,2025/5/24 3:46,-0.132,负面,"['抗议', '失望']",0.87,user_803909,418688,呼和浩特市,2962,846,1532
469ddb543d97531a,</span>最近股市波动很大，投资需要谨慎。[广告],最近股市波动很大，投资需要谨慎。,2025/5/28 4:16,0.01,中性,"['观察', '说明', '分析']",0.847,user_132416,143292,重庆市,8571,3317,1036
c1c6317b70556a4d,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/14 2:05,0.529,正面,"['期待', '支持']",0.88,user_807116,453756,厦门市,1603,4949,345
c2286647d292617e,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/13 13:10,-0.085,中性,"['讨论', '说明']",0.686,user_315741,219164,广州市,765,3060,1130
11445ff409c69c5a,【推广】环保意识需要进一步提高，保护我们的地球家园。[广告],环保意识需要进一步提高，保护我们的地球家园。,2025/5/24 18:54,-0.29,负面,"['谴责', '抗议', '不满']",0.944,user_954941,923143,苏州市,330,578,1421
2f16a22439c051d5,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/16 20:24,-0.529,负面,"['不满', '批评', '愤怒']",0.788,user_401779,192645,长沙市,9437,3290,1349
0df7e8a6ad5fde58,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/13 1:01,-0.963,负面,"['抗议', '担心', '愤怒']",0.652,user_576327,558741,大连市,3721,1355,352
e1626f63e93291e8,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/30 13:39,-0.072,中性,"['观察', '分析']",0.656,user_811393,95361,成都市,3552,3508,233
f2951b95501b5d4f,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/14 17:20,0.112,正面,"['点赞', '赞美']",0.888,user_682421,663332,合肥市,8492,826,993
8f1eaff1b46a77d3,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/31 15:10,0.043,中性,['提醒'],0.802,user_332208,314265,苏州市,6421,4157,354
ef06fa05eccaba26,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/18 6:27,0.504,正面,"['满意', '喜欢', '期待']",0.724,user_178097,610819,乌鲁木齐市,7211,2054,1818
de86f264f25635c1,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/5/13 21:25,0.771,正面,"['赞美', '支持']",0.719,user_704628,143559,上海市,7652,2885,833
26fae553e555c621,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/20 3:30,-0.084,中性,"['关注', '讨论']",0.892,user_801230,903688,西宁市,9877,461,1029
b09e279f4a480c3c,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/6/3 16:28,-0.969,负面,"['批评', '不满']",0.804,user_936583,361971,太原市,3236,3289,1657
e2361cff3569bb0c,<p>今天天气真好，心情很不错！阳光明媚，适合出去散步。</p>,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/8 19:29,0.205,正面,"['支持', '赞美', '喜欢']",0.821,user_267448,634668,大连市,7281,4323,1866
1fd0c774240eac95,<p>疫情防控措施很到位，为医护人员点赞！<br>,疫情防控措施很到位，为医护人员点赞！,2025/5/18 10:46,0.496,正面,"['支持', '期待', '开心']",0.801,user_978671,978964,苏州市,1795,4710,214
c85e5b57fcba5252,</span>对这个政策表示强烈抗议，这完全不合理！<span>,对这个政策表示强烈抗议，这完全不合理！,2025/5/20 20:09,0.652,正面,"['赞美', '开心', '期待']",0.831,user_649992,87828,无锡市,3265,4565,1793
a40fb0b1d815edeb,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/6/4 0:54,-0.085,中性,['关注'],0.666,user_738516,463329,西宁市,4086,4656,380
e8f15e0f74b754da,[广告]房价又涨了，年轻人买房压力越来越大。<p>,房价又涨了，年轻人买房压力越来越大。,2025/5/29 5:31,-0.853,负面,['批评'],0.787,user_801780,34381,无锡市,261,4103,1495
b2bfb0e388d1b078,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/17 20:12,0.567,正面,"['满意', '支持', '喜欢']",0.805,user_330698,636534,深圳市,760,2027,1271
17575bbdf6f25386,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/7 7:43,0.697,正面,"['点赞', '开心', '支持']",0.667,user_714589,388656,宁波市,4802,2727,239
4d31e25da5c96783,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/17 21:01,0.119,正面,['感谢'],0.823,user_368784,551452,重庆市,6295,256,1353
3bc1a3daa3d82084,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/12 18:08,0.206,正面,"['期待', '赞美', '开心']",0.834,user_842130,586047,济南市,8325,3062,685
2cd0a989caf3a735,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/8 9:57,0.584,正面,"['期待', '开心']",0.684,user_783648,949636,广州市,6135,3639,116
fa657270deb59b7c,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/24 10:44,0.088,中性,"['建议', '提醒', '思考']",0.722,user_798205,992786,杭州市,3367,1665,1008
47cd1642d4b3508f,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/18 19:16,-0.981,负面,['不满'],0.603,user_798893,886832,武汉市,3883,4948,527
ea3458cde5a29774,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/5/25 13:31,0.028,中性,['关注'],0.79,user_728674,436225,北京市,1312,1283,252
80f364ae52d832cd,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/6/1 4:56,-0.59,负面,['批评'],0.794,user_487657,473268,太原市,8807,1486,1345
7c490c0c696545f2,【推广】新产品发布会很成功，期待后续发展。<span>,新产品发布会很成功，期待后续发展。,2025/6/3 15:02,-0.072,中性,"['讨论', '关注', '思考']",0.753,user_335741,912947,南宁市,5186,3241,1862
da191b2882b4fc6b,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/17 11:35,-0.024,中性,"['讨论', '分析', '说明']",0.931,user_337287,502503,海口市,3928,2395,1396
5a9af2d9ed615609,【推广】交通堵塞太严重了，上班迟到了半小时，真是烦人。<p>,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/29 17:40,-0.429,负面,"['抗议', '不满']",0.62,user_293095,493267,兰州市,2218,2675,1191
ff434f3a69cec038,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/21 12:20,-0.226,负面,"['愤怒', '担心']",0.651,user_912332,210538,武汉市,7556,175,568
71f2137367d2f2a9,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/11 14:31,-0.268,负面,['反对'],0.695,user_882517,609368,广州市,5852,2513,858
38252895f3de55bb,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/29 7:22,-0.255,负面,"['愤怒', '谴责', '反对']",0.612,user_924458,175062,兰州市,6210,103,1547
5cbe2a9a4c052840,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/22 1:10,-0.439,负面,"['反对', '谴责', '失望']",0.783,user_425729,249551,武汉市,4873,3694,695
d7ec7c7ad537c6c4,[广告]环保意识需要进一步提高，保护我们的地球家园。<p>,环保意识需要进一步提高，保护我们的地球家园。,2025/6/4 6:40,0.535,正面,"['感谢', '满意', '支持']",0.827,user_875229,503475,青岛市,2778,2388,667
09eb6a74a01ccb4c,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/21 1:33,0.982,正面,"['赞美', '支持', '喜欢']",0.703,user_976316,925394,贵阳市,9043,4298,719
c199a75e6be39133,【推广】对这个政策表示强烈抗议，这完全不合理！</span>,对这个政策表示强烈抗议，这完全不合理！,2025/5/27 5:55,-0.031,中性,['观察'],0.758,user_946706,794770,青岛市,6917,2554,1776
54bd03c5ade4cc38,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/8 12:39,-0.064,中性,"['讨论', '提醒', '分析']",0.949,user_438856,996648,合肥市,732,3406,423
cbf749c97055354d,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/14 23:12,-0.033,中性,"['思考', '关注', '分析']",0.882,user_363097,116117,沈阳市,8671,4204,1652
40e1bef94a86d1f9,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/15 0:10,-0.994,负面,['抗议'],0.887,user_180155,618098,兰州市,2596,4774,108
869c832f25992dc5,新产品发布会很成功，期待后续发展。,新产品发布会很成功，期待后续发展。,2025/5/30 21:10,-0.962,负面,['担心'],0.805,user_130963,995101,天津市,1612,2685,546
812c87b73590d64c,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/12 19:49,0.233,正面,['满意'],0.811,user_109394,635019,上海市,7518,4179,512
dfaf9f08917aad89,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/6/2 20:05,0.026,中性,"['关注', '讨论', '说明']",0.751,user_585572,792205,海口市,1219,4764,745
2eebede7002bc23f,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/12 2:40,-0.83,负面,['反对'],0.736,user_896392,547430,合肥市,4015,2246,117
71834f593e251cf2,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/31 11:37,-0.389,负面,['不满'],0.88,user_774095,493004,兰州市,6877,179,1806
970003eb9487efc3,<span>新产品发布会很成功，期待后续发展。[广告],新产品发布会很成功，期待后续发展。,2025/5/30 14:30,-0.536,负面,['谴责'],0.644,user_772751,73336,苏州市,7153,2625,1971
0ca19d62c219f962,</p>房价又涨了，年轻人买房压力越来越大。<br>,房价又涨了，年轻人买房压力越来越大。,2025/5/29 23:15,0.666,正面,"['感谢', '赞美']",0.648,user_972626,696178,石家庄市,7251,353,1918
48a757ff2d62787e,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/26 11:43,-0.066,中性,"['建议', '说明']",0.711,user_680322,93204,武汉市,9593,3082,575
d99157103e6c176e,<span>环保意识需要进一步提高，保护我们的地球家园。</span>,环保意识需要进一步提高，保护我们的地球家园。,2025/5/17 15:20,-0.028,中性,['思考'],0.849,user_792040,331174,呼和浩特市,8419,2526,1438
daabb2362cb61d66,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/29 14:44,-0.829,负面,"['批评', '谴责', '不满']",0.773,user_573336,229944,拉萨市,1504,2065,1766
91305434a113180d,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/17 2:25,-0.064,中性,"['观察', '关注', '提醒']",0.729,user_254374,571798,广州市,4074,1555,232
8ac9699a9777453a,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/8 18:10,-0.229,负面,"['担心', '批评', '反对']",0.921,user_913528,856528,西安市,9393,3521,821
32684da77645ad60,<span>今天天气真好，心情很不错！阳光明媚，适合出去散步。<p>,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/6/3 3:27,-0.083,中性,['建议'],0.669,user_715066,551428,大连市,6640,481,553
9e92635b99ea693f,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/6/4 15:56,-0.051,中性,['思考'],0.881,user_932400,738408,天津市,1071,2424,1388
3d22c24668347fdc,[广告]文化传承很重要，传统节日应该得到重视。【推广】,文化传承很重要，传统节日应该得到重视。,2025/5/28 11:12,0.948,正面,"['赞美', '感谢', '开心']",0.878,user_370130,615188,深圳市,3205,3324,493
a9c176c1216450f9,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/15 11:00,0.258,正面,"['支持', '喜欢', '赞美']",0.606,user_922933,737321,乌鲁木齐市,7945,1919,479
8650552ea083dcb3,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/6/4 17:48,0.004,中性,"['分析', '思考']",0.783,user_536033,692338,厦门市,9036,241,79
fde291a054264ca7,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/6/4 20:09,-0.403,负面,['失望'],0.717,user_678685,368800,福州市,1873,3485,1888
2feb50d238050a5c,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/25 16:39,0.776,正面,['点赞'],0.876,user_865657,900454,宁波市,9637,4331,675
8ef313ce8a7d0214,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/10 14:17,-0.04,中性,"['说明', '观察', '思考']",0.899,user_640126,251353,苏州市,9104,950,1332
062d86f6f0bfa4cb,【推广】对这个政策表示强烈抗议，这完全不合理！<span>,对这个政策表示强烈抗议，这完全不合理！,2025/5/12 22:24,0.492,正面,"['感谢', '期待']",0.683,user_305601,610529,北京市,6822,1919,1519
43c591075e34ae45,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/19 11:04,-0.267,负面,"['担心', '愤怒', '谴责']",0.876,user_498214,716242,呼和浩特市,2015,855,521
fb2d54ee991ea7cb,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/26 8:21,0.609,正面,"['感谢', '赞美', '支持']",0.763,user_364909,447917,杭州市,7809,820,87
1134b27193e47311,</span>教育改革政策需要更多时间来观察效果。<p>,教育改革政策需要更多时间来观察效果。,2025/5/15 8:15,-0.558,负面,"['不满', '批评']",0.676,user_430050,473200,拉萨市,3366,3694,374
9ff08428f57165bc,<span>教育改革政策需要更多时间来观察效果。</p>,教育改革政策需要更多时间来观察效果。,2025/6/5 2:35,-0.023,中性,['观察'],0.65,user_884218,551510,呼和浩特市,9412,1994,1993
134ccd5fa9881b4a,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/6/1 0:23,0.01,中性,"['观察', '讨论', '关注']",0.906,user_972400,105445,佛山市,6706,4291,1111
32f15245c8c3146b,</p>房价又涨了，年轻人买房压力越来越大。</p>,房价又涨了，年轻人买房压力越来越大。,2025/5/16 4:53,0.067,中性,['思考'],0.767,user_512896,477494,东莞市,2477,1209,443
237737cbcd6031b4,[广告]体育赛事精彩纷呈，为运动员加油！</span>,体育赛事精彩纷呈，为运动员加油！,2025/5/13 17:32,0.058,中性,['关注'],0.91,user_976493,671596,北京市,6427,2744,1581
d2effd33be3ce817,</p>交通堵塞太严重了，上班迟到了半小时，真是烦人。</span>,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/10 18:01,0.542,正面,"['开心', '满意']",0.856,user_751407,212645,重庆市,3347,1723,54
182c65b63a58894e,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/14 18:33,0.026,中性,['提醒'],0.796,user_286386,236795,太原市,6042,3040,787
f037b1956b566517,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/25 10:55,0.335,正面,"['支持', '感谢', '开心']",0.632,user_408355,766744,天津市,5841,2671,1611
15cc5024d08e05ed,[广告]教育改革政策需要更多时间来观察效果。[广告],教育改革政策需要更多时间来观察效果。,2025/5/7 3:01,0.244,正面,['满意'],0.917,user_528275,843337,拉萨市,3305,2460,788
83eef59811c0e5ff,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/15 2:44,0.212,正面,['感谢'],0.852,user_402534,56218,济南市,3888,195,267
c18ddcd15a94b662,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/21 5:04,0.803,正面,"['支持', '开心', '点赞']",0.733,user_318235,87125,上海市,9391,2655,626
1b212f5a3c965768,</span>食品安全问题不容忽视，监管要更加严格。</p>,食品安全问题不容忽视，监管要更加严格。,2025/5/10 2:47,0.92,正面,"['赞美', '感谢', '点赞']",0.65,user_508823,123112,沈阳市,3930,2270,1748
db85ce9d8f653548,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/6/3 12:58,0.983,正面,['喜欢'],0.687,user_187286,454891,厦门市,7888,1879,1759
74cf89c42d878474,</span>环保意识需要进一步提高，保护我们的地球家园。</span>,环保意识需要进一步提高，保护我们的地球家园。,2025/5/14 12:50,-0.085,中性,"['观察', '讨论', '提醒']",0.676,user_770078,206055,北京市,7987,4381,922
98948967152bf533,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/8 18:58,-0.128,负面,"['不满', '谴责', '失望']",0.772,user_714101,814629,广州市,9411,2709,861
87153b21a41e1006,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/8 13:20,-0.698,负面,['谴责'],0.717,user_115620,653289,长春市,5037,4764,1229
b398927fe58d301e,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/22 2:43,-0.861,负面,['愤怒'],0.849,user_379079,613849,沈阳市,4058,2958,229
6a3a244823dc9fbd,<br>新产品发布会很成功，期待后续发展。<p>,新产品发布会很成功，期待后续发展。,2025/5/29 1:31,-0.579,负面,['批评'],0.819,user_849620,535108,苏州市,1718,2015,772
bd1211794f25da0d,<span>文化传承很重要，传统节日应该得到重视。<br>,文化传承很重要，传统节日应该得到重视。,2025/5/6 20:26,-0.316,负面,"['抗议', '反对', '批评']",0.855,user_873983,640384,南京市,4339,3457,1528
b4687f5d60c08dd9,<br>体育赛事精彩纷呈，为运动员加油！<span>,体育赛事精彩纷呈，为运动员加油！,2025/5/22 6:54,-0.72,负面,"['反对', '谴责', '批评']",0.692,user_632736,393555,宁波市,8234,4337,1202
3437ef883cb425ce,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/13 4:04,-0.554,负面,"['不满', '愤怒', '抗议']",0.756,user_314914,853827,杭州市,5631,3449,447
a1a78a0775116566,</p>交通堵塞太严重了，上班迟到了半小时，真是烦人。</span>,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/10 0:15,-0.848,负面,"['谴责', '不满']",0.877,user_444471,596725,北京市,9933,812,1037
1c60395d5909752c,【推广】这家餐厅的服务态度很好，菜品也很美味，值得推荐。</span>,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/14 1:26,-0.081,中性,"['观察', '关注']",0.704,user_701359,842157,无锡市,6055,2600,1499
7142382e5092ed1c,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/7 6:18,0.714,正面,"['喜欢', '期待', '感谢']",0.665,user_729384,974763,厦门市,3946,1172,739
202336b6ab3e9ccd,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/5/19 1:09,0.062,中性,"['分析', '建议', '讨论']",0.711,user_837410,773883,成都市,4748,2748,884
3e0acf65e3b0a29a,</p>交通堵塞太严重了，上班迟到了半小时，真是烦人。</p>,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/31 22:27,-0.558,负面,"['反对', '失望', '谴责']",0.882,user_492496,844098,海口市,611,1595,778
7f874d61a0749eff,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/31 13:42,-0.096,中性,"['建议', '分析', '观察']",0.626,user_275049,975852,南宁市,9589,3567,561
b1746896321255de,新产品发布会很成功，期待后续发展。,新产品发布会很成功，期待后续发展。,2025/6/4 13:09,-0.069,中性,"['建议', '讨论']",0.795,user_541745,797234,哈尔滨市,3625,865,164
9151a5553194ce15,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/25 6:11,-0.961,负面,['批评'],0.904,user_824758,31165,长沙市,3764,4466,864
5edaf0dab0478404,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/6 17:09,0.873,正面,"['开心', '满意']",0.883,user_574926,412955,合肥市,2008,3826,907
733cac382be06875,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/30 20:35,-0.975,负面,['不满'],0.676,user_920932,269043,乌鲁木齐市,5107,129,134
7b1b3871d2b7fef4,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/6/3 20:15,-0.034,中性,['讨论'],0.791,user_735867,330269,贵阳市,1747,4275,280
508d17f68867d2be,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/14 4:04,-0.862,负面,['不满'],0.903,user_936974,832490,合肥市,6734,2454,690
adb410fcad0b00d4,<br>最近股市波动很大，投资需要谨慎。</p>,最近股市波动很大，投资需要谨慎。,2025/5/29 19:46,-0.272,负面,['反对'],0.778,user_483035,59237,深圳市,2869,3525,350
4b273d6f34375ffc,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/5/31 11:29,-0.733,负面,"['谴责', '不满']",0.943,user_382464,179835,佛山市,1861,2960,549
8748d366a2f24b2a,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/10 4:46,0.014,中性,"['观察', '说明']",0.921,user_966764,343636,贵阳市,2635,3296,620
6e3356ae7a18e975,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/27 21:54,-0.471,负面,['不满'],0.744,user_119488,663479,银川市,3240,4813,1170
7df23f234e8fa3b7,</span>环保意识需要进一步提高，保护我们的地球家园。<br>,环保意识需要进一步提高，保护我们的地球家园。,2025/6/4 18:24,-0.917,负面,"['批评', '愤怒']",0.736,user_872296,911177,苏州市,9625,2967,1426
3384e110c3215953,<span>教育改革政策需要更多时间来观察效果。</p>,教育改革政策需要更多时间来观察效果。,2025/5/24 13:25,0.036,中性,"['提醒', '分析', '关注']",0.733,user_106200,548779,大连市,6674,3348,374
ddea03f4974aea4d,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/23 14:01,-0.635,负面,['谴责'],0.831,user_366603,418044,石家庄市,6193,4684,1344
7fccc3f1676f482c,<p>体育赛事精彩纷呈，为运动员加油！[广告],体育赛事精彩纷呈，为运动员加油！,2025/5/7 0:24,-0.403,负面,['愤怒'],0.64,user_655594,608976,重庆市,271,2633,1686
3066f6fd51e1beb4,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/15 15:23,0.09,中性,['提醒'],0.876,user_294380,916642,南昌市,236,1072,141
cbb956ca500b8eed,新产品发布会很成功，期待后续发展。,新产品发布会很成功，期待后续发展。,2025/5/29 10:22,0.052,中性,['关注'],0.775,user_122893,928017,武汉市,7677,2513,259
4e56de9808cf57aa,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/6/5 2:17,-0.569,负面,"['批评', '抗议', '反对']",0.762,user_527390,384391,石家庄市,6044,2039,1819
c3479046705661f1,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/27 16:04,0.027,中性,"['讨论', '关注', '分析']",0.943,user_191469,887126,成都市,2131,1248,987
891969e0f3192282,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/6/1 6:10,-0.344,负面,"['失望', '反对', '批评']",0.928,user_667532,472543,石家庄市,1714,4779,216
